ID,"Churn (1=yes, 0=No)",Profit,Age,Cancelled,Months since start,Way of payment,Promotion,Region,Profit segment,Sex,Tariff model,Academic title,Revenue from calls (3 months ago),Fixed revenue (3 months ago),Revenue from roaming (3 months ago),Total revenue (3 months ago),Airtime to data service (1 month ago),Airtime incoming (1 month ago),Airtime to mobile (1 month ago),Calls to data service (3 months ago),Calls incoming (3 months ago),Calls roaming (3 months ago)
164,0,"61,8286204910834",30,0,25,Standing Order,0,4,D,Male,5,0,"0,056705620868277","30,71",0,"30,7667056208683",0,"200,392807695553","53,4719823444685",0,0,0
165,0,"14,2316398611315",28,0,9,Standing Order,0,6,E,Male,16,0,"506,281318050076",0,0,"506,281318050076",0,"8683,49920232517","13718,1160590999",0,86,7
166,0,"22,6349733154878",33,0,29,Standing Order,0,5,D,Male,16,0,"45,7209047319953","28,12",0,"73,8409047319953",0,"649,296417598042","28,8080204064194",0,8,0
167,0,"7,61445036330476",29,1,15,Standing Order,0,0,D,Male,16,0,"8,39345272008527","30,71",0,"39,1034527200853",0,"273,780302275612","163,056174976524",0,9,0
168,0,"257,322603059067",26,0,9,Standing Order,0,5,D,Male,16,0,"50,5826795881948","28,12",0,"78,7026795881948",0,"5345,08079042657","1515,57463867704",0,78,1
169,0,"4,74818138638699",25,0,10,Standing Order,0,2,D,Female,5,0,"21,3565433346705","4,89",0,"26,2465433346705",0,"171,491339488408","76,3020597092747",0,1,0
170,0,"49,9878460779381",35,0,35,Standing Order,0,7,D,Male,5,0,"8,40933318182025","28,12",0,"36,5293331818202",0,"12,9663793060698",0,0,1,0
171,0,"78,3665165713548",24,0,12,Standing Order,0,1,B,Male,16,0,"272,02170627645","28,12","51,0999255386998","351,24163181515",0,"3499,96684560557","5215,36347096435",0,84,0
172,0,"42,7745706500016",20,0,15,Standing Order,0,3,D,Male,5,0,"66,9775282542067","30,71",0,"97,6875282542067",0,"459,218207611202","133,469099487804",0,63,0
173,0,"228,223245757793",30,0,16,Standing Order,0,3,C,Female,4,0,"39,3160712785117","62,6",0,"101,916071278512",0,"4074,33810832927","1151,18346769408",0,42,0
174,0,"143,063441284177",29,0,27,Standing Order,0,9,B,Male,16,0,"91,171259881534","30,71",0,"121,881259881534",0,"4077,071056542","390,825680693439",0,42,0
175,0,"67,1620391558838",24,0,13,Standing Order,0,8,D,Female,16,0,"15,8341289294534","30,71",0,"46,5441289294534",0,"119,135104283353",0,0,2,0
176,0,"236,780239407236",21,0,8,Standing Order,0,4,C,Male,16,0,"120,204870761951","28,12",0,"148,324870761951",0,"3206,52753791793","4037,94011554356",0,52,1
177,0,"20,0975108178782",32,0,9,Standing Order,0,1,D,Male,5,0,"16,8063447397467","28,12",0,"44,9263447397467",0,"1410,63407985535","1006,09740316117",0,18,0
178,0,"17,8838281825293",27,0,9,Standing Order,0,9,D,Male,16,0,"16,2804812217837","28,12",0,"44,4004812217837",0,"114,076192116024",0,0,1,0
179,0,"84,1031363728386",24,0,7,Standing Order,0,7,E,Male,16,0,"28,3828167625918","28,12",0,"56,5028167625918",0,"1219,53148127294","277,729789522266",0,32,0
180,0,"70,6683969341263",28,0,26,Standing Order,0,7,D,Female,16,0,"5,76299911851199","28,12",0,"33,882999118512",0,"18,6451422867928",0,0,1,0
181,0,"19,8819819249724",33,0,19,Standing Order,0,8,C,Male,5,0,"31,462476974207","28,12",0,"59,582476974207",0,"862,941256192452","220,300871360379",0,27,0
182,0,"350,518913182402",27,0,7,Standing Order,0,2,E,Female,5,0,"76,4412439939858","28,12",0,"104,561243993986",0,"32386,8586100675","8776,49390679909",0,131,0
183,0,"27,3642196199107",28,0,6,Standing Order,0,8,E,Female,16,0,"21,3558260846681","28,12",0,"49,4758260846681",0,"584,094444518547","111,431294635096",0,21,0
184,0,"83,2813565244192",30,0,26,Standing Order,0,3,C,Female,5,0,"75,7057461804278","28,12",0,"103,825746180428",0,"2956,53506947408","347,098077338056",0,14,0
185,1,"623,464786919446",47,0,16,Standing Order,0,5,A,Male,8,0,"497,387400555712",0,0,"497,387400555712",0,"48709,2751169248","14157,968975597",0,271,0
186,0,"53,5557609160027",23,0,7,Standing Order,0,5,E,Male,5,0,"28,8534808956142","28,12",0,"56,9734808956142",0,"695,195013349773","39,5568015323674",0,17,0
187,0,"218,342010985646",31,0,26,Standing Order,0,4,C,Male,5,1,"18,3392789386361","28,12","19,3146626640603","65,7739416026964",0,"268,910313072855","1395,03207669367",0,0,0
188,0,"2,98775731978037",27,0,11,Unknown,0,5,C,Female,16,0,"55,5671126441424","28,12",0,"83,6871126441424",0,"782,014043913391","199,66277124434",0,22,0
189,0,"81,0816631377731",27,0,9,Standing Order,0,5,D,Female,16,0,"3,2984555579143","28,12",0,"31,4184555579143",0,"114,942438244846","83,8611313467544",0,2,0
190,0,"19,6644207435435",34,0,7,Standing Order,0,6,E,Male,5,0,"79,536234316229","28,12",0,"107,656234316229",0,"2171,76258431805","189,093357396304",0,28,0
191,0,"32,9327691743508",24,0,13,Standing Order,0,2,C,Male,5,0,0,"30,71",0,"30,71",0,"77,7625241313093",0,0,12,0
192,0,"61,9580760749483",28,0,42,Standing Order,0,9,D,Male,16,0,"8,71990686820162","28,12",0,"36,8399068682016",0,"88,6051608775112","404,846654909794",0,4,1
193,0,"138,915500602772",36,0,10,Standing Order,0,3,D,Male,16,0,"15,3426840686456","28,12",0,"43,4626840686456",0,"944,700531159722","66,6298813110487",0,15,0
194,0,"94,2687444044613",32,0,22,Standing Order,0,7,D,Male,5,0,"14,7243732632569","28,12","10,9701331985763","53,8145064618332",0,"25,4900773524813",0,0,7,0
195,1,"466,624207698114",21,0,6,Standing Order,0,6,E,Female,5,0,"421,031941454776","28,12",0,"449,151941454776",0,"6749,53114487778","10726,6352270695",0,56,1
196,0,"60,1042718508483",20,0,7,Unknown,0,5,E,Male,16,0,"81,1588308173835","28,12",0,"109,278830817383",0,"7243,43623015046","3464,13141874373",0,89,0
197,0,"6,53530646408206",26,0,15,Standing Order,0,5,E,Female,16,0,"7,04007821870791","4,89","14,7368582296487","26,6669364483566",0,0,0,0,1,1
198,0,"117,34706647697",21,0,23,Standing Order,0,8,C,Male,3,0,"52,0138658308539","47,95","187,380120325788","287,343986156642",0,"3402,38897344873","990,007411674289",0,93,1
199,0,"2,28476422585682",23,0,16,Standing Order,0,2,D,Male,5,0,"6,15265318765195","28,12",0,"34,2726531876519",0,"53,4349664677018",0,0,7,0
200,0,"5,99606148814372",30,0,11,Standing Order,0,4,D,Male,16,0,"9,54907025594571","28,12",0,"37,6690702559457",0,0,0,0,3,0
201,0,"213,735578796156",35,0,32,Standing Order,0,7,B,Female,12,0,"224,22225298019","43,64","95,893058713822","363,755311694012",0,"36,7930452217259",0,0,59,0
202,0,"13,2242899376978",24,0,12,Standing Order,0,5,D,Male,16,0,"10,271994169922","28,12",0,"38,391994169922",0,"624,405184461051","394,87590866832",0,9,0
203,0,"57,3470131215594",47,0,12,Standing Order,0,5,D,Male,5,0,"1,75351730360162","28,12","27,6158724903099","57,4893897939115",0,"514,268222653744",0,0,9,1
204,0,"49,3849832108593",23,0,6,Standing Order,0,7,E,Male,5,0,"0,782791054724047","28,12",0,"28,902791054724",0,"158,047052888755","147,683997503116",0,0,0
205,0,"71,662514545673",24,0,13,Standing Order,0,7,D,Male,16,0,"13,2641671411627","30,71",0,"43,9741671411627",0,"271,090334947422","174,785518171022",0,2,1
206,0,"103,310034023781",27,0,8,Standing Order,0,8,D,Male,16,0,"21,3186286113359","30,71",0,"52,0286286113359",0,"3224,95752491465","604,213271967161",0,42,0
207,0,"95,527074036198",47,0,7,Unknown,0,1,C,Female,5,0,"43,9796752236209","30,71",0,"74,6896752236209",0,"10072,5402916599","1929,6264647048",0,61,0
208,0,"51,3189767437212",22,0,13,Standing Order,0,9,C,Female,5,0,"52,5391211950839","30,71",0,"83,2491211950839",0,"991,778921114344",0,0,11,0
209,1,"606,377477900578",20,0,19,Standing Order,0,3,D,Male,5,0,"8,4111442069763","28,12",0,"36,5311442069763",0,"1950,56068988071","6159,8828555994",0,10,0
210,0,"55,6243665989188",35,0,6,Standing Order,0,6,E,Male,5,0,"1,77942539065782","28,12",0,"29,8994253906578",0,"21,9020358012377","23,3749731524774",0,2,0
211,0,"113,988293597067",21,1,21,Standing Order,0,3,D,Female,5,0,"32,5399560014495","28,12",0,"60,6599560014495",0,"4395,41334000803","1883,12012802526",0,11,0
212,0,"169,36914242281",47,0,71,Standing Order,0,7,C,Male,5,0,"113,518350232129","30,71",0,"144,228350232129",0,"6508,31571473229",0,0,41,0
213,1,"484,084532710669",20,0,8,Standing Order,0,5,C,Male,5,0,"111,885521458474","28,12",0,"140,005521458474",0,"10623,8854805013","13050,8319534585",0,267,0
214,0,"68,3114938307666",27,0,9,Standing Order,0,5,D,Female,5,0,"1,20997096440892","30,71",0,"31,9199709644089",0,0,0,0,1,0
215,0,"172,645860116573",29,0,21,Standing Order,0,6,D,Male,16,0,"70,3587841806898","28,12",0,"98,4787841806898",0,"498,738762967485",0,0,9,0
216,0,"42,2057798309016",31,0,11,Standing Order,0,8,D,Male,5,0,"10,6349827974547","30,71",0,"41,3449827974547",0,"3463,14795754192","786,349868614789",0,13,0
217,0,"108,270377460818",25,0,23,Standing Order,0,9,D,Male,16,0,"19,7768168805033","30,71",0,"50,4868168805033",0,"1112,65329806834",0,0,21,0
218,0,"17,8854733964567",28,0,7,Standing Order,0,3,E,Female,5,0,"4,30194496851619","28,12",0,"32,4219449685162",0,"56,3429938286561",0,0,0,0
219,0,"10,5753994683605",23,0,13,Standing Order,0,0,D,Male,16,0,"26,4192595651787","30,71",0,"57,1292595651787",0,"3930,95240215683","407,432541901054",0,33,0
220,0,"24,5510937701225",21,0,20,Standing Order,0,5,B,Male,5,0,"5,40754825566033","30,71",0,"36,1175482556603",0,"206,460413302841",0,0,18,0
221,0,"23,9789249693465",24,0,11,Standing Order,0,5,D,Male,16,0,"8,21355061710213","28,12",0,"36,3335506171021",0,"3469,65173461135","2035,51628769571",0,30,0
222,0,"63,7846485767766",30,0,35,Standing Order,0,5,D,Male,5,0,"6,49653416780404","28,12",0,"34,616534167804",0,"4444,10026212803","5399,86152241326",0,3,0
223,0,"222,596798066071",24,0,22,Standing Order,0,5,B,Male,5,0,"152,995825363178","28,12","5,41853742285857","186,534362786037",0,"3644,69673467636","9,75130238635822",0,43,0
224,0,"46,727851898455",27,0,9,Standing Order,0,5,D,Female,5,0,"1,20650260487643","30,71",0,"31,9165026048764",0,0,0,0,1,0
225,0,"304,421806046264",26,0,14,Standing Order,0,7,B,Female,16,0,"51,2864347139006","28,12","147,341595324254","226,748030038155",0,"1482,30927630139","59,674626243992",0,65,1
226,0,"49,3394315185035",21,0,7,Standing Order,0,0,D,Male,16,0,"20,0759327519103","28,12",0,"48,1959327519103",0,"8460,12820894328","678,067011117133",0,41,0
227,0,"86,1859427119203",24,0,14,Standing Order,0,0,D,Male,16,0,"105,986614884622",0,0,"105,986614884622",0,"13448,2920205369","5357,16291679169",0,109,0
228,0,"43,8326279807432",27,0,15,Standing Order,0,7,C,Female,5,0,"116,655324744534","28,12",0,"144,775324744534",0,"176,962255005577","15,9531043050093",0,18,3
229,0,"10,9576146788354",26,0,14,Standing Order,0,0,D,Male,16,0,"2,98907384863281",0,0,"2,98907384863281",0,"2917,09232907561","91,5503494797067",0,28,0
230,0,"48,42580553332",27,0,9,Standing Order,0,5,D,Female,5,0,"1,24857941468537","30,71",0,"31,9585794146854",0,0,0,0,1,0
231,0,"152,294874020231",27,0,18,Standing Order,0,5,B,Male,16,0,"232,130990031751","47,95",0,"280,080990031751",0,"2495,40413469557","1732,7901275833",0,49,0
232,0,"63,7108752380272",34,0,6,Standing Order,0,5,E,Male,16,0,"15,6972559238736","28,12",0,"43,8172559238737",0,"401,276702562046",0,0,3,0
233,0,"5,00349681997545",25,0,14,Standing Order,0,5,C,Female,5,0,"51,7610966532476","28,12",0,"79,8810966532476",0,"427,63711306814","458,40927620527",0,19,0
234,1,"363,371434815106",30,0,8,Standing Order,0,8,C,Female,16,0,"75,9757768033794","28,12","6,42078008247882","110,516556885858",0,"1140,88970212166","183,362650549603",0,11,15
235,0,"44,1946313017794",23,0,17,Standing Order,0,5,C,Female,16,0,"37,2397883871756","28,12",0,"65,3597883871756",0,"1803,33347853549","1216,15837691174",0,67,0
236,0,"88,8720867075868",24,0,25,Standing Order,0,9,B,Female,3,0,"113,642432412126","47,95",0,"161,592432412126",0,"3948,79279381778","1622,87605814328",0,50,0
237,0,"79,0729531495039",47,0,43,Standing Order,0,4,C,Male,17,0,"32,2227130245663","62,6",0,"94,8227130245663",0,"259,355968442764","72,1340172373042",0,8,1
238,0,"41,8287643913302",24,0,26,Standing Order,0,1,C,Male,16,0,"26,0978254057181","30,71",0,"56,8078254057181",0,"10679,5955915263","382,222736145401",0,58,0
239,0,"114,705905971118",22,0,9,Standing Order,0,7,D,Male,5,0,"18,5128437936271","28,12",0,"46,6328437936271",0,"3116,15723534782","1063,3261575547",0,10,0
240,0,"27,4984360840633",21,0,14,Standing Order,0,5,D,Female,16,0,"1,16436067577134","28,12",0,"29,2843606757713",0,"820,005577844197",0,0,4,0
241,0,"4,90894543041477",32,0,22,Standing Order,0,4,D,Male,5,0,"18,2115606807594","28,12",0,"46,3315606807594",0,"374,099702147225","223,17697521756",0,14,0
242,0,"205,493416831777",25,0,9,Standing Order,0,7,C,Male,5,0,"105,485192906238","30,71",0,"136,195192906238",0,"280,748888244179","1101,62528547217",0,14,0
243,0,"0,527742108405696",32,0,25,Standing Order,0,9,D,Male,16,0,"8,96364790517955","30,71",0,"39,6736479051796",0,"430,032314640492","24,7550802401462",0,7,0
244,0,"29,3634335233654",26,0,14,Standing Order,0,1,D,Female,5,0,"8,32123843153079",0,0,"8,32123843153079",0,"91,6637800945621","39,9593551799378",0,10,0
245,0,"190,309306232101",24,0,12,Standing Order,0,5,C,Male,16,0,"176,390941617669","28,12",0,"204,510941617669",0,"7172,00608973042","3290,91806559197",0,176,11
246,0,"105,188209576526",20,0,7,Standing Order,0,3,D,Male,5,0,"16,5355967577686","28,12",0,"44,6555967577686",0,"1076,20413116942","1071,37667267184",0,3,0
247,0,"102,733370189539",25,0,27,Standing Order,0,5,C,Male,16,0,"72,3138430334138","30,71",0,"103,023843033414",0,"1172,97140380517",0,0,11,0
248,0,"53,9214664152765",28,0,33,Standing Order,0,6,D,Male,5,0,"33,5686909341089","28,12",0,"61,6886909341089",0,"361,04443274578",0,0,20,0
249,0,"109,453832336475",21,0,11,Standing Order,0,1,D,Male,5,0,"86,0970987787469","28,12",0,"114,217098778747",0,"532,766269572188","892,795081391166",0,65,0
250,0,"44,9020987268296",24,0,9,Standing Order,0,2,D,Male,5,0,"0,557580658779763","30,71",0,"31,2675806587798",0,"459,959445525159","646,345525656774",0,5,0
251,0,"70,58703337211",24,0,15,Standing Order,0,0,D,Male,5,0,"1,68498433677195","28,12",0,"29,804984336772",0,"166,1543196002","278,657351315516",0,12,0
252,1,"263,844680950797",27,0,15,Unknown,0,7,A,Male,5,0,"292,987922882428","30,71","129,282903800652","452,98082668308",0,"5732,47154295089","1874,78484374237",0,295,1
253,0,"281,822812257468",24,0,7,Standing Order,0,9,E,Male,5,0,"143,971094417825","28,12",0,"172,091094417825",0,"26886,0335365098","28,9675829806049",0,24,0
254,0,"56,6948743684777",27,0,20,Standing Order,0,2,D,Male,5,0,"42,3818434066526","30,71",0,"73,0918434066526",0,"5481,65618617687","155,348261309794",0,25,0
255,1,"283,932057722382",23,0,25,Standing Order,0,4,D,Male,5,0,"25,4597973609267","28,12",0,"53,5797973609267",0,"3716,34965062589","471,400131252692",0,27,0
256,0,"148,632213568948",25,0,14,Standing Order,0,2,D,Male,16,0,"61,2265505758859","28,12",0,"89,3465505758859",0,"174,417790149974",0,0,7,0
257,1,"69,3377664168704",27,0,7,Standing Order,0,2,E,Female,5,0,"84,6676185434771","28,12",0,"112,787618543477",0,"33089,2347205805","8927,47942620552",0,156,0
258,0,"101,268029637995",27,0,10,Standing Order,0,6,D,Male,16,0,"31,6083472618465","28,12",0,"59,7283472618465",0,"5275,83172518082","325,952812224868",0,113,0
259,0,"57,9871446782003",25,0,31,Standing Order,0,0,C,Male,16,0,"73,8197801508397","28,12",0,"101,93978015084",0,"5155,53561305096","317,119413183874",0,96,0
260,0,"16,9040781750303",23,0,19,Standing Order,0,5,D,Female,16,0,"19,7677832910352","30,71","12,9928059332871","63,4705892243223",0,"80,2001419953001",0,0,17,0
261,0,"94,0257893603749",20,0,12,Unknown,0,2,D,Female,5,0,"29,9475944129166","28,12",0,"58,0675944129166",0,"5523,32976944559","2123,56117616471",0,91,0
262,0,"9,2896813706444",22,0,14,Standing Order,0,3,C,Male,5,0,"15,1986205965515","28,12",0,"43,3186205965515",0,"501,26863755001","86,3779488939065",0,11,0
263,0,"28,7495138805011",25,0,25,Standing Order,0,5,D,Female,5,0,"1,48742152102034","28,12",0,"29,6074215210203",0,"20,2762007878621","65,9996139178649",0,4,0
264,0,"108,882239910954",22,0,12,Standing Order,0,6,D,Male,5,0,"49,6287443144885","28,12",0,"77,7487443144885",0,"4542,46071134256","3610,60207818994",0,34,0
265,0,"29,5929772037751",30,0,19,Standing Order,0,9,D,Female,16,0,"0,627692308257462","28,12",0,"28,7476923082575",0,"38,5626224108449",0,0,3,0
266,0,"62,0657746369727",26,0,8,Standing Order,0,4,D,Female,5,0,"0,219272325499609","28,12",0,"28,3392723254996",0,"52,1442772044971",0,0,0,0
267,0,"15,6913898085541",47,0,8,Standing Order,0,6,D,Male,5,0,"9,19275865888361","28,12",0,"37,3127586588836",0,"695,87646143219",0,0,3,0
268,0,"127,155543667185",30,0,16,Standing Order,0,1,C,Male,16,0,"46,3527214219661","30,71",0,"77,0627214219661",0,"1896,06709611518",0,0,51,0
269,0,"83,1646553663859",21,0,17,Standing Order,0,5,C,Male,16,0,"42,8646124083841","30,71",0,"73,5746124083841",0,"9923,37977672775","1264,68753143378",0,129,0
270,0,"66,2278096052864",35,0,20,Standing Order,0,0,D,Female,16,0,"38,8133306044629","28,12",0,"66,9333306044629",0,0,0,0,4,0
271,0,"55,6857072924204",22,0,17,Standing Order,0,3,D,Male,16,0,"48,3464085286695","28,12",0,"76,4664085286695",0,"6727,1071698029","226,226732962496",0,44,0
272,0,"87,263535617389",38,0,28,Standing Order,0,8,D,Male,5,0,"0,937298246747117","30,71",0,"31,6472982467471",0,"28,4471830355319",0,0,6,0
273,0,"93,4889154380012",30,0,17,Standing Order,0,9,D,Female,5,1,"11,2973837664033","28,12",0,"39,4173837664033",0,"974,79552505788",0,0,4,0
274,0,"25,7737951852611",24,0,9,Standing Order,0,8,C,Female,16,0,"144,648459393812","28,12",0,"172,768459393812",0,"956,59047102571","744,274538947983",0,99,0
275,0,"332,095033371153",20,0,10,Unknown,0,3,B,Male,16,0,"107,198120348876","28,12",0,"135,318120348876",0,"2750,51842698696","1570,2501623494",0,60,0
276,0,"60,6477516188486",26,0,14,Standing Order,0,8,D,Male,16,1,"2,66454114951284","28,12",0,"30,7845411495128",0,"68,9152762395324","3,96358111205557",0,2,0
277,0,"7,37126854468919",37,0,14,Standing Order,0,3,D,Male,16,0,"12,3273334082221","28,12",0,"40,4473334082222",0,"1048,18880043426","543,302224329737",0,13,0
278,0,"228,332514674653",21,0,31,Standing Order,0,9,C,Female,16,0,"87,4097107087346","30,71",0,"118,119710708735",0,"13325,9333539966","19426,6181758673",0,28,0
279,0,"106,076517138602",21,0,17,Standing Order,0,2,D,Male,16,0,"13,5928384941814","30,71",0,"44,3028384941814",0,"1871,72142393806","271,088569409468",0,16,0
280,0,"3,46924875471097",33,0,12,Standing Order,0,5,D,Male,5,0,"20,9197606089064","30,71",0,"51,6297606089064",0,"427,396912427085",0,0,13,0
281,0,"71,3944756415313",32,0,32,Standing Order,0,1,D,Male,16,0,"4,84946963381484","28,12",0,"32,9694696338148",0,"1107,41824758879","776,025407208818",0,26,0
282,0,"4,49358646176211",30,0,7,Standing Order,0,5,E,Female,16,0,"7,33453955886389","28,12",0,"35,4545395588639",0,"41,6827573831529",0,0,0,0
283,1,"1456,36186925027",31,0,9,Standing Order,0,8,A,Female,16,0,"852,674610737051","30,71",0,"883,384610737051",0,"11353,0722409009","11115,2831227905",0,166,1
284,0,"167,520160325463",33,0,22,Standing Order,0,2,B,Male,18,0,"98,1704185490176","65,19",0,"163,360418549018",0,"9185,4870607269","2704,44457715062",0,53,0
285,0,"11,4905442148724",33,0,24,Standing Order,0,5,D,Female,16,0,"1,45507813478317","30,71",0,"32,1650781347832",0,"32,6420395801138",0,0,39,0
286,1,"14,3614981357288",33,0,8,Standing Order,0,3,C,Female,5,0,"220,907241870445","28,12",0,"249,027241870445",0,"18288,7634640919","6491,25859536872",0,19,0
287,0,"71,2519570524877",25,0,30,Standing Order,0,8,B,Male,1,0,"51,3806053541472","65,19","73,5952302028185","190,165835556966",0,"8389,90398119382","765,353123369448",0,109,14
288,0,"101,708059666279",25,0,14,Unknown,0,8,C,Male,3,0,0,"47,95",0,"47,95",0,"79,2971695515417",0,0,10,0
289,1,"784,819399455876",47,0,47,Standing Order,0,8,B,Male,1,0,"68,6570493064954","62,6","57,5430063078596","188,800055614355",0,"4426,86035082563","375,483837919919",0,72,12
290,0,"3,91774544474294",31,0,16,Standing Order,0,9,D,Male,16,0,"36,8950936951769","28,12",0,"65,0150936951769",0,"175,456020579092",0,0,5,0
291,0,"64,2555257554944",47,0,46,Unknown,0,5,C,Male,1,0,"27,9437306143314","62,6",0,"90,5437306143314",0,"871,895701721637","55,0945378692776",0,19,0
292,1,"51,9506564393043",24,0,11,Standing Order,0,7,C,Male,16,0,"84,6636181280695","30,71","42,747391837039","158,121009965108",0,"604,642860611467","817,338987890726",0,47,0
293,0,"15,3861110185723",47,0,21,Standing Order,0,6,D,Male,8,0,"4,76051002564898",0,0,"4,76051002564898",0,"45,2176893415401","192,804830448243",0,5,0
